index,Target
{0e4b9c4f-c5fc-ee11-9f8a-000d3ac16f71},0
{ac2c8dcd-4ac0-ee11-9079-002248e0b395},1
{f4ba579c-b5d4-ee11-904c-6045bd3a35aa},1
{33012cd2-02d3-ee11-904d-002248e0b395},1
{90dc73d8-83b1-ee11-a569-000d3a892489},0
{2c4e980e-f919-ef11-840a-002248dffa2b},0
{dcbfb170-87c6-ee11-9079-0022483760cf},1
{47839ef6-06cd-ee11-9079-6045bd3aaab0},1
{e870aa39-8b43-ef11-a316-000d3ac195de},0
{c63f7b99-ced1-ee11-904c-000d3ac069bc},1
{fe815512-d21d-ef11-840a-002248e03d77},0
{5c2a96d6-25e6-ee11-a203-6045bd399b8e},1
{9415c80b-40c0-ee11-9078-000d3a892ccf},0
{bd8b4c30-70bc-ee11-9079-000d3a89209c},0
{e13390f1-de21-ef11-840a-002248e067af},1
{b464a58d-d921-ef11-840a-002248e067af},0
{2ac08e94-c9ba-ee11-9079-000d3a892c24},1
{df69624b-70d6-ee11-904d-000d3ac09080},1
{73499273-d6a0-ee11-a569-000d3a892db5},0
{aaff51b8-5c0d-ef11-9f89-00224836ea57},0
{12040acf-6427-ef11-840a-002248361af2},1
{d79bcfa6-4699-ee11-be37-002248375934},1
{bbdd642d-cf03-ef11-9f89-000d3ac0d905},0
{2ca1e56a-e213-ef11-9f89-002248df3bef},0
{6f5f84fd-c84a-ef11-accd-002248366f73},0
{10fc21ba-3b2e-ef11-8e4f-0022483610a0},1
{a4136d74-a8d1-ee11-904c-000d3a892de0},1
{e9ed1a64-b621-ef11-840a-002248dffa2b},0
{45d1f4ad-2bd7-ee11-904d-000d3a892489},0
{9a002b4a-d199-ee11-be37-00224837e097},1
{8011a295-0095-ee11-be37-00224837e097},1
{9c751bb2-59dd-ee11-904d-6045bd3c0c35},1
{6a70f5ab-0e24-ef11-840a-002248386087},1
{faefb1ea-8cf2-ee11-a1fe-000d3ac16f71},1
{7e3689b9-6fe0-ee11-904d-000d3ac09080},1
{3d5f76bf-f8c4-ee11-9079-002248375934},1
{13177a40-5a48-ef11-accd-000d3ac1c140},1
{f61c6768-9fbf-ee11-9079-002248375934},0
{be937e19-1eba-ee11-9079-00224836ac29},0
{5c6b9534-eeb9-ee11-9079-000d3a892489},0
{9c82991f-39b5-ee11-a56a-000d3a892ccf},0
{e54a8d45-d29d-ee11-a569-00224836ac29},0
{807fde11-f406-ef11-9f89-00224837543c},0
{71de11e4-85e7-ee11-a203-6045bd3c9124},1
{e38f9b65-76f2-ee11-a1fd-00224837cd1a},1
{46ac79a8-30ed-ee11-a203-0022483865db},1
{2bef30c4-a6f2-ee11-a1fd-00224837cd1a},1
{c5834595-b3e7-ee11-a203-00224837cd1a},0
{e63a18ac-fbdb-ee11-904c-002248df637b},1
{876454d6-c328-ef11-840b-00224836ea57},1
{d72328b3-ef3d-ef11-a316-0022483610a0},0
{61e6ab2b-2399-ee11-be37-002248375934},1
{a8ea1780-88e5-ee11-a203-000d3ac05717},1
{0535174e-89b5-ee11-a569-000d3ac16f71},0
{fd19116c-56b9-ee11-9079-000d3ac1c7d5},1
{23d1197b-da24-ef11-840a-6045bd387788},0
{64df731c-d95b-ef11-bfe2-002248361384},1
{18ae87e7-0f25-ef11-840a-002248dffa2b},1
{92a304d4-f4cc-ee11-9079-6045bd3aaab0},0
{9d0c90d5-1422-ef11-840a-002248dffa2b},0
{138fa575-c8a4-ee11-a569-000d3ac16b52},0
{002cac53-0b99-ee11-be37-002248375934},1
{ca601393-afb4-ee11-a569-000d3ac1c7d5},0
{46d65b4f-9bad-ee11-a569-002248375934},1
{c78224fd-6044-ef11-a316-000d3ac10a58},1
{2c8a5e3d-8a1c-ef11-840a-00224835d8ed},1
{8e33b71f-c8db-ee11-904d-000d3a892489},1
{675a28b8-be49-ef11-accd-000d3a88641b},0
{591cf2e3-b749-ef11-accd-002248dfdc1e},1
{99da044e-cb4a-ef11-accd-002248366f73},1
{d9b430b9-cb49-ef11-accd-002248dfdc1e},1
{378578a5-e2a0-ee11-a569-000d3a892db5},0
{efd6f4f4-2d06-ef11-9f89-6045bd3ae7ae},0
{22ebd01a-6a18-ef11-840a-6045bd3843b9},1
{b30dc829-5e48-ef11-accd-000d3ac1c140},0
{61150520-51f0-ee11-a1fd-6045bd39e490},1
{e0d42cbc-dfab-ee11-a569-000d3a892c24},0
{0ae2c65b-daf5-ee11-a1ff-00224836ac29},0
{beaaddd7-2dbe-ee11-9078-000d3a892489},1
{6037eff6-bce0-ee11-904c-002248dfd635},1
{63b2af8e-4dc0-ee11-9079-002248e0b395},1
{a787557a-5011-ef11-9f89-00224835e8b2},0
{9af97b3d-a9fd-ee11-9f89-002248dfd635},0
{3ea3bffc-454b-ef11-accd-002248dfdc1e},1
{e3a23e81-7813-ef11-9f8a-000d3ac16f71},0
{bee55785-6b4e-ef11-accd-002248e0a0b8},1
{e3759413-95a5-ee11-a569-000d3a892489},1
{5e815a64-59b5-ee11-a569-000d3a89209c},1
{a52b2222-e045-ef11-a316-002248370c5d},0
{1dc57e62-40ab-ee11-a569-002248de6e7c},1
{4ee5814f-869d-ee11-a569-000d3ac16b52},1
{3d57fe18-d012-ef11-9f89-00224837543c},0
{14308c7b-b2e7-ee11-a203-6045bd3c9124},1
{38de905f-ff9f-ee11-a569-000d3a892489},1
{03a1ab71-474b-ef11-accd-002248366f73},0
{94384ea1-50fe-ee11-9f89-000d3ac0d905},0
{a2419a7d-8713-ef11-9f89-000d3ac1d439},1
{3468c3c6-2f0e-ef11-9f89-6045bd3997b5},1
{6f79cebd-77fe-ee11-9f8a-002248e00a03},1
{420855cc-7039-ef11-a316-0022483856be},1
{8767daff-3900-ef11-9f89-002248e067c5},0
{5c879632-7dae-ee11-a569-002248375934},1
{947c8a68-e112-ef11-9f89-00224837543c},1
{ceb02b84-49cf-ee11-904d-000d3a892db5},1
{e239d5df-300d-ef11-9f89-6045bd3ae7ae},0
{32e13bc2-93e0-ee11-904d-6045bd3c0c35},0
{2f792e82-40cc-ee11-9079-000d3a892c24},1
{dc8317a1-305b-ef11-bfe2-6045bd397fc6},1
{77645c5e-eb3e-ef11-a316-002248d2f3f3},0
{8f788206-ff95-ee11-be37-000d3a892c24},1
{0c5cd3ba-72bc-ee11-9079-000d3a892db5},1
{7ab5afd2-d59d-ee11-a569-00224836ac29},1
{208f94ac-1eba-ee11-9079-00224836ac29},1
{23477167-69e1-ee11-904d-000d3ac09080},1
{02cd5016-a4c6-ee11-9079-000d3a892c24},1
{a8782c31-63ae-ee11-a569-000d3ac16f71},1
{15413da1-943f-ef11-a316-6045bd39d114},0
{f23780ab-afb0-ee11-a569-002248e0b395},1
{0487cefa-efc5-ee11-9079-000d3ac1c7d5},1
{15e24967-e395-ee11-be37-000d3ac16b52},1
{09a3f0ec-2a53-ef11-bfe3-002248df7e8b},0
{f5e936a9-21f1-ee11-a1fd-00224837f683},1
{c0ced41f-49d6-ee11-904c-6045bd3a370b},0
{5d69a2d0-41d6-ee11-904c-002248debd83},1
{d6658cad-60f7-ee11-a1fe-0022483865db},1
{1f723c84-4a4b-ef11-accd-002248df7e8b},1
{1b3db4bb-8714-ef11-9f89-000d3ac18798},0
{1989172e-2fa0-ee11-a569-000d3a892489},1
{c4691d9a-57b9-ee11-9079-000d3a892489},1
{f30bde4e-f1ae-ee11-a569-002248375934},1
{98f081c0-3dc4-ee11-9079-000d3ac1c7d5},1
{4f0ae7bb-8f01-ef11-9f89-000d3a887721},1
{a12e1612-34f7-ee11-a1ff-000d3ac16f71},1
{10fa598d-7b0d-ef11-9f89-00224837543c},1
{1def102c-bbf6-ee11-a1ff-00224836ac29},1
{13aaf984-a9f6-ee11-a1ff-000d3ac151bd},0
{23b325e3-5af7-ee11-a1fe-6045bd39e490},1
{3181e04e-3748-ef11-accd-000d3a88641b},1
{22841e7d-592e-ef11-8e4f-6045bd3988ea},0
{1b54e166-800c-ef11-9f89-002248370fd0},1
{4b05f473-1e13-ef11-9f8a-000d3ac16f71},1
{5526d313-7a0d-ef11-9f89-002248df3bef},0
{25b805fa-a50c-ef11-9f89-002248e016fb},1
{7a3661c2-310e-ef11-9f89-6045bd3997b5},0
{2bea6cf8-38c0-ee11-9079-000d3ac16f71},1
{a171f737-8e34-ef11-8e4e-000d3a892f0e},0
{6f206904-1024-ef11-840a-6045bd3ba438},1
{dee7da53-e1a4-ee11-a569-000d3a892489},1
{6af7325f-0719-ef11-840a-002248d3136b},1
{a79cc133-ce16-ef11-840a-002248dfd635},1
{b802f9ef-09b3-ee11-a569-000d3a892489},0
{6c6682cc-4298-ee11-be37-002248e0b395},0
{80cb9347-14b7-ee11-a569-6045bd3aaab0},1
{4e35449b-3695-ee11-be37-000d3a89209c},0
{87245596-59b5-ee11-a569-000d3ac1c7d5},1
{cf2b7714-efba-ee11-9079-000d3a892c24},1
{45bf27f5-4fb5-ee11-a56a-000d3a892ccf},1
{c141e846-54b5-ee11-a569-000d3ac16f71},1
{26f403d9-54ae-ee11-a569-000d3a892db5},1
{14086b3c-0c50-ef11-accd-6045bd397fc6},0
{e8daeca8-35a4-ee11-a569-000d3a892489},1
{1c146e9e-7235-ef11-8e4e-002248d2ee4d},1
{244a3113-0f2f-ef11-8e4f-002248361117},1
{619e080f-8334-ef11-8e4e-002248364bc1},0
{5eb6dd26-b8d1-ee11-904d-000d3ac16f71},0
{0f01f599-e528-ef11-840a-002248deb473},1
{8a42f32d-c6af-ee11-a569-000d3ac16f71},0
{6142357a-72ec-ee11-a203-6045bd3997b5},1
{a6f91835-f648-ef11-accd-002248e00f11},0
{49566749-2107-ef11-9f89-6045bd3ad766},1
{fc11622f-33b9-ee11-9079-00224837e950},1
{a9144300-3049-ef11-accd-002248370c5d},0
{aa99a980-2ce7-ee11-a203-0022483704a6},1
{b012291f-9fbf-ee11-9079-002248375934},1
{9525acc5-55dd-ee11-904d-000d3ac16f71},1
{6e6a206b-8c1f-ef11-840a-002248def9ce},0
{0d901f4f-120e-ef11-9f89-00224835e8b2},0
{9129f6c4-b616-ef11-840a-002248370fd0},1
{351c836b-de16-ef11-840a-6045bd3c30cc},1
{7aeced58-0a51-ef11-accd-6045bd3c9841},1
{b60fe398-3503-ef11-9f89-000d3ac03a2c},0
{2eeaa6ed-e43e-ef11-a316-6045bd39d114},1
{aa03a7b7-e7c6-ee11-9079-000d3a892c24},1
{f1e41269-48f7-ee11-a1ff-00224836ac29},1
{9f1a6224-abf6-ee11-a1ff-000d3ac151bd},1
{40614e98-b4aa-ee11-a569-6045bd3aaab0},1
{6d98a247-39f7-ee11-a1ff-000d3ac151bd},0
{f193d91c-69e7-ee11-a203-6045bd3997b5},1
{3b07f2b1-1cfc-ee11-9f89-002248e07b20},0
{0747707d-81c4-ee11-9079-002248375934},0
{d71d47fc-17cd-ee11-9079-000d3a892489},0
{ab5399ce-7d4b-ef11-accd-000d3ac1c140},1
{851cc585-7b2d-ef11-8e50-002248dffa2b},1
{ed7bf747-060f-ef11-9f89-000d3ac1419e},1
{08024340-f2da-ee11-904d-000d3a892489},1
{8f13db12-5fb5-ee11-a569-000d3ac16f71},1
{d596b555-4f56-ef11-bfe3-000d3ac19a93},1
{410a8796-8101-ef11-9f89-6045bd394302},1
{9fcbc924-fa18-ef11-840a-00224836ea57},0
{ab66247c-75d5-ee11-904c-6045bd399b8e},1
{57b12174-dce6-ee11-a204-6045bd3c0c35},1
{95864f74-5214-ef11-9f89-002248370fd0},1
{cae611ff-7b0d-ef11-9f89-002248df3bef},1
{dacac8cc-1419-ef11-840a-002248d3136b},1
{6f3beadd-e0f5-ee11-a1fe-6045bd399b8e},1
{c906985b-9deb-ee11-a204-002248e00a03},1
{5c862b99-99eb-ee11-a204-002248e00a03},1
{35ee1dd9-25fb-ee11-9f8a-000d3ac16f71},1
{5338bb62-03e6-ee11-a203-000d3ac02105},0
{e61476ec-acc6-ee11-9079-002248de6e7c},0
{45db15c3-020f-ef11-9f8a-000d3ac16f71},1
{dabf7dca-7a56-ef11-bfe3-002248365b58},1
{5272fc01-66bc-ee11-9079-00224836ac29},1
{8fa8eeb4-17db-ee11-904d-000d3a892489},1
{36938734-c0af-ee11-a569-6045bd3aaab0},1
{10b1bc66-7514-ef11-9f89-000d3ac18798},0
{fa18509e-eb24-ef11-840a-6045bd3ba438},0
{b391ddec-6840-ef11-a316-002248df4712},1
{4525e104-ae5d-ef11-bfe4-000d3a889e8f},1
{662c8c95-b153-ef11-bfe3-002248deceb3},0
{08161d10-18d7-ee11-904c-0022483865db},1
{79a7bc68-4a5e-ef11-bfe4-002248e08be0},0
{ff3fbd94-73d6-ee11-904d-000d3ac09080},1
{cc5eb07c-13bf-ee11-9079-002248375934},0
{68158bac-fe48-ef11-accd-002248dfdc1e},0
{b4db7c9d-f5cc-ee11-9079-6045bd3aaab0},1
{c27db8d3-4f14-ef11-9f89-00224837543c},1
{3e18342d-b4f2-ee11-a1fd-00224837cd1a},1
{97feec8a-482f-ef11-8e4f-000d3ac1d5e9},1
{f402f0a3-183a-ef11-a316-002248367920},1
{5b7755da-b512-ef11-9f89-002248e016fb},1
{e79b908d-db2f-ef11-8e4f-002248e116f3},1
{1acd80fd-1b4e-ef11-acce-002248deceb3},1
{6c3aeb7c-bfdf-ee11-904c-0022483652cf},1
{e4cf6cea-76aa-ee11-a569-000d3ac16b52},0
{31dd4120-2308-ef11-9f8a-000d3ac16f71},1
{c81cc9e0-a501-ef11-9f89-6045bd394302},1
{58155c26-4ca6-ee11-a569-000d3ac16f71},1
{4b8d47b5-e92c-ef11-8e4f-002248dea1b0},0
{3ed585e6-f6da-ee11-904d-0022483760cf},1
{3c4e7939-37dc-ee11-904c-6045bd3b08dc},1
{4fd45c49-2eed-ee11-a203-6045bd3c9124},1
{0862be9a-1125-ef11-840a-000d3ac1d5e9},1
{e68e0663-3ed7-ee11-904d-000d3a892489},0
{a45758fe-47c1-ee11-9079-00224836ac29},1
{4fb1972f-7d59-ef11-bfe3-000d3ac1c140},1
{96f8c180-12d7-ee11-904c-0022483865db},0
{772cbcbb-3cb6-ee11-a569-00224837e097},0
{e5f5d329-cce2-ee11-904c-002248e01a72},0
{e354e68a-8043-ef11-a316-000d3ac19a93},1
{2bdd8668-9b0c-ef11-9f89-6045bd3ad766},0
{c56da1c9-790c-ef11-9f89-002248e016fb},1
{7c27d8a3-ff50-ef11-accd-002248df7e8b},1
{ae10781e-dee9-ee11-a204-00224836ac29},1
{2985052f-4d52-ef11-bfe3-002248365b58},0
{ca763c8d-0904-ef11-9f8a-000d3ac16f71},0
{03f50e40-1324-ef11-840a-002248deb473},1
{ed1edc0f-ae4a-ef11-accd-000d3a88641b},1
{defa1ea8-be28-ef11-840a-6045bd3988ea},0
{a3c12b6e-8ff3-ee11-a1fe-000d3ac16f71},1
{94445f96-3933-ef11-8e4e-000d3a88d701},1
{2280d6f2-cdf1-ee11-a1fe-000d3ac16f71},1
{1014c3bf-f91d-ef11-840a-00224836ea57},1
{937749a7-86fe-ee11-9f89-002248e067c5},1
{8059f746-a74a-ef11-accd-002248df80a5},1
{c37d7294-a4bf-ee11-9079-000d3ac16f71},1
{24372f5d-b9fc-ee11-9f89-6045bd394302},1
{72617d21-a9f5-ee11-a1fe-00224837cd1a},1
{c0e82da8-d60b-ef11-9f89-002248df3bef},1
{08df5286-4c98-ee11-be37-002248375934},1
{5ce00936-4f98-ee11-be37-002248e0b395},1
{b8d4b62e-9f0b-ef11-9f89-002248e016fb},1
{07c374ba-96e7-ee11-a203-00224837cd1a},1
{4f12f122-9f0b-ef11-9f8a-000d3ac16f71},0
{6575db19-38a0-ee11-a569-000d3a892489},1
{f4fd3d2e-4709-ef11-9f89-002248369de0},1
{9b13c54c-a6cf-ee11-904d-000d3a892db5},1
{6ef99917-a5eb-ee11-a204-002248e00a03},1
{fe8a69e1-7d22-ef11-840a-6045bd396ccd},1
{598839ea-df42-ef11-a316-000d3ac195de},1
{0373a283-98f6-ee11-a1ff-000d3ac151bd},1
{1e7527d4-92f6-ee11-a1fe-6045bd39e490},1
{0afc7d35-2ccf-ee11-904d-000d3a892db5},0
{f2fb3e09-b9f1-ee11-a1fe-00224837505a},0
{1aa44a45-5f3e-ef11-a316-000d3ac0c350},1
{ab19b778-4cfb-ee11-9f89-002248de53a9},1
{d93b82c0-9f9a-ee11-be37-000d3a892db5},1
{2ed46242-3d45-ef11-a316-002248deceb3},1
{53b479de-b437-ef11-a316-6045bd3c4034},0
{ee22aed7-6948-ef11-accd-002248df7e8b},1
{5a0e92b5-3418-ef11-840a-002248370fd0},0
{29636dd4-8e48-ef11-accd-000d3ac19a93},1
{45257180-3755-ef11-bfe3-000d3ac1c140},1
{150cfca8-01f1-ee11-a1fd-002248de53a9},1
{5606f0d1-e321-ef11-840a-6045bd38e31d},1
{2cd0e8e8-c2a5-ee11-a569-00224837e097},1
{7232e121-6cf6-ee11-a1fe-00224837cd1a},1
{c8fc479c-40e1-ee11-904d-000d3ac09080},1
{d8879f7f-a5f1-ee11-a1fe-002248e00a03},1
{658b4e14-443a-ef11-a316-6045bd384a3d},0
{dcdf8ae6-32ba-ee11-9079-000d3a892db5},1
{af41b1f3-78c0-ee11-9079-000d3a892db5},1
{4ac4d7c6-439f-ee11-a569-002248375934},1
{7874812a-033f-ef11-a316-000d3ac0c350},0
{beb1efd1-31e2-ee11-904c-000d3ac05717},1
{31318838-29d0-ee11-904d-000d3ac16b52},0
{bafcd53f-1fd7-ee11-904d-000d3ac16f71},0
{72129832-68c7-ee11-9078-000d3ac069bc},1
{83314e38-ee24-ef11-840a-002248e116f3},1
{9bc86dec-682a-ef11-840b-6045bd3b4a59},0
{025a2f54-96bf-ee11-9079-000d3ac16f71},1
{7dc3853f-f2f8-ee11-a1fe-6045bd39e490},1
{091deee7-f1fb-ee11-9f89-0022483865db},1
{7fb3b9da-b8b3-ee11-a569-00224837e097},0
{b4230204-430d-ef11-9f89-6045bd38bd15},0
{cc9c834c-49e5-ee11-a204-000d3a892489},0
{05b45c1d-65ec-ee11-a203-000d3ac05717},1
{c6378996-2fcb-ee11-9079-002248375934},0
{cdd91e02-3399-ee11-be37-00224836ac29},1
{1c1b4eba-fbc7-ee11-9079-000d3a892489},1
{4cebc858-ae00-ef11-9f89-002248367e3d},1
{01b94b06-052f-ef11-8e4f-000d3ac1d5e9},1
{24141cbd-57da-ee11-904c-002248dfd635},0
{cd8096b7-560d-ef11-9f89-6045bd3ae7ae},1
{d39c2e8c-99b4-ee11-a569-000d3a892db5},0
{d24aacda-27f1-ee11-a1fd-6045bd3a9dc6},0
{bb9be822-2daf-ee11-a569-000d3a892db5},1
{481eafce-22af-ee11-a569-002248375934},1
{048034ca-1912-ef11-9f8a-000d3ac16f71},0
{3bace44a-d4c9-ee11-9078-000d3ac069bc},1
{5d7c4fc3-bcb0-ee11-a568-0022483760cf},1
{2e1ac816-762e-ef11-8e50-002248df164c},1
{6bd479f8-1fbd-ee11-9079-000d3a892db5},0
{85a217f3-3dda-ee11-904c-6045bd3b08dc},1
{9b44bf84-86e0-ee11-904d-00224836ac29},1
{bb5d490a-dfe2-ee11-904c-0022483865db},1
{08f93b27-7339-ef11-a316-6045bd39a03e},1
{a4383257-83f6-ee11-a1ff-000d3ac16f71},1
{4522280d-b049-ef11-accd-002248e08be0},0
{c9fd66b8-cb4a-ef11-accd-002248e13312},0
{60b77a9d-9238-ef11-a316-000d3a892f0e},0
{76192f33-8dc4-ee11-9079-00224837e097},0
{d050beae-fe37-ef11-a316-002248e047a7},1
{c16a4d7f-b734-ef11-8e4e-000d3a892f0e},0
{1ba2b799-a934-ef11-8e4e-6045bd382fd9},1
{ab3897bb-32db-ee11-904d-000d3a892489},0
{491bbc8a-b758-ef11-bfe3-000d3ac1c140},1
{ef6146cc-7238-ef11-a316-6045bd3bb6ce},1
{9c904d0e-24c1-ee11-9078-000d3ac1a7de},1
{cb582095-03e3-ee11-904d-002248e00a03},1
{3ba7c498-9438-ef11-a316-6045bd39992b},1
{44fc90e1-af2d-ef11-8e4f-000d3ac140cb},0
{84752960-85eb-ee11-a204-002248e00a03},1
{6739dc2b-c9f1-ee11-a1fd-000d3ac05717},0
{3916c46a-89f2-ee11-a1fd-00224837cd1a},0
{6460054e-79e5-ee11-a203-000d3ac05717},1
{ac9e453a-eb28-ef11-840a-0022483610a0},0
{9253d8bb-49cf-ee11-904c-002248df56a2},1
{3ae9132e-e128-ef11-840a-002248e116f3},1
{2f61a307-a7df-ee11-904c-0022483652cf},1
{b313ad46-834b-ef11-accd-002248df7e8b},0
{038a846f-764b-ef11-accd-002248e08be0},0
{bfc75d04-0b99-ee11-be37-002248375934},1
{03c9bb8f-8e9a-ee11-be37-00224837e097},1
{2905b573-ae17-ef11-840a-0022483843b8},1
{1446c6d1-5139-ef11-a316-6045bd39a03e},1
{88e259b5-aeb0-ee11-a569-00224836ac29},1
{34c5e977-409d-ee11-a569-000d3a892db5},1
{7d35f58d-3c44-ef11-a316-002248365b58},0
{39a2900d-af4e-ef11-accd-002248365b58},0
{e92fa63e-7843-ef11-a316-002248df4712},1
{de4c23ba-2c24-ef11-840a-0022483610a0},1
{b9c1209f-8140-ef11-a316-002248e0f564},0
{aff64b99-65da-ee11-904c-002248e01a72},1
{653731f0-c5d4-ee11-904c-0022483865db},1
{4146e6ed-a942-ef11-a316-000d3ac195de},0
{eaae5609-24f1-ee11-a1fe-000d3ac151bd},1
{02d6f6d7-f349-ef11-accd-000d3a88641b},1
{23d7e0b1-49b6-ee11-a569-6045bd3aaab0},0
{37368342-e3af-ee11-a569-000d3ac16f71},1
{f7dcf37d-eba0-ee11-a569-000d3a892db5},0
{eee80518-cd24-ef11-840a-6045bd38e31d},1
{179db5bd-ffe6-ee11-a203-00224837cd1a},1
{c4e14067-5211-ef11-9f89-002248d302cc},1
{32fa183e-771f-ef11-840a-6045bd3a780e},0
{1e88276f-1633-ef11-8e4e-000d3a892f0e},1
{a81f2367-82fe-ee11-9f89-002248e067c5},0
{31c389f1-72fe-ee11-9f89-002248dfd635},1
{eeaa3619-e7da-ee11-904d-000d3a892489},1
{48ff7a1d-15ac-ee11-a569-000d3a892db5},0
{2619c123-daf8-ee11-a1fe-6045bd3c9124},0
{aabdfb48-f7fb-ee11-9f89-0022483865db},1
{dd022a39-a9d1-ee11-904c-002248df56a2},1
{0b34a7cf-73eb-ee11-a203-0022483704a6},1
{6c152acf-7ebb-ee11-9079-002248375934},1
{0f447199-6bf6-ee11-a1fe-6045bd3997b5},0
{4c920509-a813-ef11-9f89-002248df3bef},1
{54b2f0a4-7ff6-ee11-a1fe-000d3ac087c6},1
{6f005f5d-17db-ee11-904c-002248e01a72},1
{aff8e395-18fc-ee11-9f8a-00224836ac29},0
{27f93cff-39b6-ee11-a569-002248375934},1
{c0b9cdb6-5311-ef11-9f89-6045bd3ad766},0
{71f5360b-33cc-ee11-9079-000d3a892c24},0
{8e6e69d3-061a-ef11-840a-0022483843b8},1
{c417b53e-a3f2-ee11-a1fd-6045bd3997b5},1
{25a88f8c-46fb-ee11-9f89-000d3ac087c6},1
{05183e59-6bec-ee11-a203-6045bd3997b5},1
{a7b95a48-b108-ef11-9f89-00224835e8b2},1
{e87b7384-d0bb-ee11-9079-000d3a892db5},1
{6a2e8d8d-5644-ef11-a316-002248df7e8b},0
{9073ad94-acb3-ee11-a569-000d3a892db5},0
{d8928305-2bcc-ee11-9078-00224836ac29},0
{66582a63-b622-ef11-840a-6045bd38e31d},1
{593bff90-c5fd-ee11-9f8a-00224836ac29},0
{0d6cb840-934e-ef11-accd-002248365b58},1
{3f4981ac-7a2e-ef11-8e50-002248df164c},1
{e948c964-e199-ee11-be37-000d3a892c24},1
{953a3231-36ba-ee11-9079-000d3a892db5},1
{351ce14b-c83f-ef11-a316-000d3a888b5d},1
{6b103104-5340-ef11-a316-002248d2c852},1
{d60ae5ac-99e0-ee11-904c-0022483704a6},1
{e93bda16-243a-ef11-a316-002248363f03},1
{69aca96f-282f-ef11-8e4f-002248d2dd17},1
{05be4d56-f106-ef11-9f89-002248df3bef},1
{89f53c31-4c02-ef11-9f89-00224836ea57},1
{e7f8ad4e-58f0-ee11-a1fd-6045bd39e490},0
{ec1087e6-833f-ef11-a316-002248df7e8b},1
{193427ed-eaa4-ee11-a569-000d3a892489},1
{441555c5-3133-ef11-8e4e-000d3a88d701},0
{05d733c1-c954-ef11-bfe3-002248365b58},1
{025dcd4e-b91d-ef11-840a-002248df164c},0
{e75e9b73-c154-ef11-bfe3-002248365b58},1
{f5da1748-8d59-ef11-bfe3-002248370c5d},1
{0ffc77be-ca4d-ef11-accd-002248df7e8b},1
{e6759a72-455b-ef11-bfe2-6045bd397fc6},0
{a7b2e554-7f55-ef11-bfe3-6045bd3b1fdc},1
{ced30c77-6cc7-ee11-9079-000d3ac1c7d5},0
{06c71e8c-5f35-ef11-8e4e-002248d2ee4d},0
{57db51dd-d133-ef11-8e4e-002248e116f3},0
{6472def8-1340-ef11-a316-000d3ac1f17c},1
{4f4d479a-e3d7-ee11-904c-002248e01a72},0
{ac7ab39f-fb2f-ef11-8e50-002248df164c},1
{0c9bd04b-1924-ef11-840a-0022483610a0},1
{7ac56b2b-e5e6-ee11-a204-002248e00a03},0
{0ada0278-7ae8-ee11-a204-002248e00a03},1
{74e34572-efe6-ee11-a203-000d3ac02105},1
{55b94110-70e8-ee11-a203-6045bd399b8e},1
{aa531ecc-ed99-ee11-be37-002248375934},1
{d9edb0b9-02ba-ee11-9079-000d3a892489},0
{d844359a-9708-ef11-9f8a-000d3ac16f71},0
{2dff8adc-dc19-ef11-840a-002248dfd635},0
{366b3ed8-bed4-ee11-904c-6045bd3a7331},1
{d4367382-45cb-ee11-9079-002248375934},1
{5da61951-5acf-ee11-904d-000d3a892db5},1
{bf0b5c6f-ed99-ee11-be37-000d3ac16f71},1
{bc01454f-8df6-ee11-a1ff-002248e00a03},1
{b2d92da3-ae9a-ee11-be37-000d3ac1c7d5},0
{6d4d314a-aa9e-ee11-a569-000d3a89209c},1
{706b4cec-77b4-ee11-a569-000d3a89209c},1
{f9623c5b-31da-ee11-904d-000d3a892489},1
{10d264f2-c5a4-ee11-a569-00224836ac29},1
{d805125f-bb4d-ef11-accd-002248df7e8b},1
{bb106257-13c5-ee11-9079-00224837e097},1
{253385db-fb53-ef11-bfe3-000d3ac10a58},1
{725ccf6b-2e54-ef11-bfe3-002248e048ae},1
{0499a1c5-3212-ef11-9f89-6045bd38bd15},0
{40b67c93-a5fd-ee11-9f8a-002248e00a03},0
{a487f238-76f7-ee11-a1ff-00224836ac29},1
{fe5351e2-9a34-ef11-8e4e-002248d2dd17},0
{7c3a101d-f8d7-ee11-904d-6045bd3c0c35},1
{caf4c865-7b35-ef11-8e4e-6045bd382fd9},1
{f3870bcb-653c-ef11-a316-6045bd39d114},0
{54a385d9-b73c-ef11-a316-6045bd39d67b},1
{270026d6-9c14-ef11-9f89-002248d302cc},1
{642a3c6a-3498-ee11-be37-000d3a89209c},1
{ae3e790e-6bb5-ee11-a569-000d3a892489},1
{302f2121-2106-ef11-9f8a-000d3ac16f71},0
{1936ebac-7cb1-ee11-a569-000d3a892489},1
{57567c4f-56ba-ee11-9079-00224836ac29},1
{daea68ac-cec5-ee11-9079-000d3a89209c},1
{4bd3869f-130c-ef11-9f89-002248e08b26},0
{44263d89-2ed0-ee11-904d-0022483760cf},1
{f0f545cf-c937-ef11-a316-002248d2ee4d},1
{c317807b-010e-ef11-9f89-00224835e8b2},0
{885e1406-9eeb-ee11-a204-000d3ac151bd},0
{ad1a650b-77a9-ee11-a569-00224837e097},0
{e906d813-9beb-ee11-a203-0022483704a6},1
{344e70a6-6bb8-ee11-9079-000d3ac16f71},1
{51bc7320-bf29-ef11-840a-00224836946c},0
